facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,5,0,5,0,,,,,1,26,62,21,,,,,,up,0.633541837,3531.129986,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,5,0,5,0,,,,,1,27,63,11,,,,,,up,0.683854985,3533.047855,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,5,0,5,0,,,,,1,28,64,5,,,,,,up,0.984115609,3535.016024,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,5,0,5,0,,,,,1,29,65,16,,,,,,up,0.750572927,3537.284455,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,5,0,5,0,,,,,1,30,66,15,,,,,,up,0.617132515,3539.319361,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,5,0,5,0,,,,,1,31,67,13,,,,,,up,0.467045217,3541.204116,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,5,0,5,0,,,,,1,32,68,6,,,,,,up,1.250971984,3542.955491,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,5,0,5,0,,,,,1,33,69,18,,,,,,up,0.467023483,3545.490777,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,5,0,5,0,,,,,1,34,70,10,,,,,,up,0.600541172,3547.242102,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,5,0,5,0,,,,,1,35,71,23,,,,,,up,0.817283323,3549.126917,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,,,,,,,,,,5,19,119,15,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,6,0,6,0,,,,,0,0,0,24,,,,,,down,0.583804031,3553.813862,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,6,0,6,0,,,,,0,1,1,8,,,,,,up,0.517060129,3555.681967,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,6,0,6,0,,,,,0,2,2,15,,,,,,up,0.550435702,3557.483337,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,6,0,6,0,,,,,0,3,3,22,,,,,,up,0.500378229,3559.318104,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,6,0,6,0,,,,,0,4,4,19,,,,,,up,0.500379436,3561.10281,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,6,0,6,0,,,,,0,5,5,21,,,,,,up,0.530405891,3562.907537,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,6,0,6,0,,,,,0,6,6,16,,,,,,up,0.483708101,3564.705582,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,6,0,6,0,,,,,0,7,7,30,,,,,,down,0.683896943,3566.473617,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,6,0,6,0,,,,,0,8,8,13,,,,,,up,0.667195422,3568.441783,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,L,i,,,,,5,19,119,15,6,0,6,0,,,,,0,9,9,14,,,,,,up,0.550442947,3570.376602,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,6,0,6,0,,,,,0,10,10,0,,,,,,up,0.550423024,3572.211373,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,6,0,6,0,,,,,0,11,11,6,,,,,,up,0.700533263,3574.062799,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,6,0,6,0,,,,,0,12,12,23,,,,,,up,0.447008463,3576.067671,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,6,0,6,0,,,,,0,13,13,32,,,,,,down,0.583787731,3577.79901,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,6,0,6,0,,,,,0,14,14,35,,,,,,down,0.617165417,3579.667097,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,L,i,,,,,5,19,119,15,6,0,6,0,,,,,0,15,15,2,,,,,,up,0.617148513,3581.568585,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,6,0,6,0,,,,,0,16,16,20,,,,,,up,0.667187574,3583.470029,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,6,0,6,0,,,,,0,17,17,28,,,,,,down,0.500380342,3585.421555,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,R,c ,,,,,5,19,119,15,6,0,6,0,,,,,0,18,18,1,,,,,,up,0.51705862,3587.206259,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,6,0,6,0,,,,,0,19,19,18,,,,,,up,0.483428882,3589.024607,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,6,0,6,0,,,,,0,20,20,29,,,,,,down,0.533744142,3590.792361,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,6,0,6,0,,,,,0,21,21,9,,,,,,up,0.550465888,3592.610423,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,R,y,,,,,5,19,119,15,6,0,6,0,,,,,0,22,22,33,,,,,,down,0.517069788,3594.445173,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,6,0,6,0,,,,,0,23,23,10,,,,,,up,0.63346758,3596.263479,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,6,0,6,0,,,,,0,24,24,25,,,,,,down,0.500380945,3598.181387,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,6,0,6,0,,,,,0,25,25,31,,,,,,down,0.450337659,3599.966097,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,6,0,6,0,,,,,0,26,26,11,,,,,,up,0.600480196,3601.684063,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,6,0,6,0,,,,,0,27,27,5,,,,,,up,0.450075042,3603.585827,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,6,0,6,0,,,,,0,28,28,12,,,,,,up,0.500399962,3605.303522,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,6,0,6,0,,,,,0,29,29,4,,,,,,up,0.483692706,3607.088254,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,6,0,6,0,,,,,0,30,30,26,,,,,,down,0.533742029,3608.856283,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,6,0,6,0,,,,,0,31,31,34,,,,,,down,0.583501871,3610.691308,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,6,0,6,0,,,,,0,32,32,27,,,,,,down,0.517060733,3612.559136,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,6,0,6,0,,,,,0,33,33,17,,,,,,up,0.567099793,3614.360523,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,6,0,6,0,,,,,0,34,34,7,,,,,,up,0.433660588,3616.21195,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,6,0,6,0,,,,,0,35,35,3,,,,,,up,0.416711241,3617.930209,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,6,0,6,0,,,,,1,0,36,10,,,,,,up,0.433678096,3619.614572,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,6,0,6,0,,,,,1,1,37,26,,,,,,down,0.533736596,3621.332566,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,6,0,6,0,,,,,1,2,38,21,,,,,,up,0.583774147,3623.150632,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,6,0,6,0,,,,,1,3,39,19,,,,,,up,0.566812424,3625.035698,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,6,0,6,0,,,,,1,4,40,17,,,,,,up,0.400331803,3626.886841,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,6,0,6,0,,,,,1,5,41,5,,,,,,up,0.433681718,3628.571476,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,6,0,6,0,,,,,1,6,42,15,,,,,,up,0.567105227,3630.289462,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,6,0,6,0,,,,,1,7,43,9,,,,,,up,0.583496136,3632.157849,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,6,0,6,0,,,,,1,8,44,29,,,,,,down,0.967412881,3634.025673,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,R,c ,,,,,5,19,119,15,6,0,6,0,,,,,1,9,45,1,,,,,,up,0.767272637,3636.27739,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,6,0,6,0,,,,,1,10,46,31,,,,,,down,0.817278795,3638.36236,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,6,0,6,0,,,,,1,11,47,8,,,,,,up,0.750590737,3640.480651,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,6,0,6,0,,,,,1,12,48,24,,,,,,down,0.533728446,3642.515562,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,6,0,6,0,,,,,1,13,49,32,,,,,,down,0.617041655,3644.333639,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,6,0,6,0,,,,,1,14,50,13,,,,,,up,0.533767386,3646.218385,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,6,0,6,0,,,,,1,15,51,25,,,,,,down,0.550421213,3648.03648,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,6,0,6,0,,,,,1,16,52,11,,,,,,up,0.650488467,3649.871235,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,6,0,6,0,,,,,1,17,53,6,,,,,,up,0.517065261,3651.806046,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,R,y,,,,,5,19,119,15,6,0,6,0,,,,,1,18,54,33,,,,,,down,0.683859211,3653.607435,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,6,0,6,0,,,,,1,19,55,35,,,,,,down,0.767272034,3655.575598,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,6,0,6,0,,,,,1,20,56,12,,,,,,up,0.850440049,3657.644066,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,6,0,6,0,,,,,1,21,57,3,,,,,,up,0.733910346,3659.778842,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,6,0,6,0,,,,,1,22,58,7,,,,,,up,0.450388975,3661.780383,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,6,0,6,0,,,,,1,23,59,22,,,,,,up,0.433671153,3663.49839,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,6,0,6,0,,,,,1,24,60,4,,,,,,up,0.683855589,3665.216383,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,6,0,6,0,,,,,1,25,61,23,,,,,,up,0.483702365,3667.184566,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,6,0,6,0,,,,,1,26,62,34,,,,,,down,0.617136741,3668.952595,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,6,0,6,0,,,,,1,27,63,28,,,,,,down,0.650278977,3670.887605,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,6,0,6,0,,,,,1,28,64,18,,,,,,up,0.617130402,3672.83893,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,6,0,6,0,,,,,1,29,65,20,,,,,,up,0.800609573,3674.740393,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,L,i,,,,,5,19,119,15,6,0,6,0,,,,,1,30,66,2,,,,,,up,0.650514125,3676.825332,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,L,i,,,,,5,19,119,15,6,0,6,0,,,,,1,31,67,14,,,,,,up,1.367728987,3678.760144,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,6,0,6,0,,,,,1,32,68,27,,,,,,down,0.55041578,3681.4122,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,6,0,6,0,,,,,1,33,69,16,,,,,,up,0.567098586,3683.246945,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,6,0,6,0,,,,,1,34,70,30,,,,,,down,0.633812,3685.098373,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,6,0,6,0,,,,,1,35,71,0,,,,,,up,0.700529339,3687.01652,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,,,,,,,,,,5,19,119,15,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,7,0,7,0,,,,,0,0,0,13,,,,,,up,0.563779351,3690.53922,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,7,0,7,0,,,,,0,1,1,20,,,,,,up,0.467016842,3692.387321,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,7,0,7,0,,,,,0,2,2,24,,,,,,down,0.650494504,3694.155353,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,7,0,7,0,,,,,0,3,3,9,,,,,,up,0.600341341,3696.123537,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,7,0,7,0,,,,,0,4,4,23,,,,,,up,0.550420911,3698.008318,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,7,0,7,0,,,,,0,5,5,18,,,,,,up,0.567097076,3699.84307,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,7,0,7,0,,,,,0,6,6,26,,,,,,down,0.550424835,3701.694495,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,7,0,7,0,,,,,0,7,7,5,,,,,,up,0.597132587,3703.549248,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,7,0,7,0,,,,,0,8,8,34,,,,,,down,0.833963412,3705.430708,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,L,i,,,,,5,19,119,15,7,0,7,0,,,,,0,9,9,14,,,,,,up,0.867356494,3707.549009,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,7,0,7,0,,,,,0,10,10,35,,,,,,down,0.517061035,3709.700667,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,7,0,7,0,,,,,0,11,11,8,,,,,,up,0.600453935,3711.502054,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,7,0,7,0,,,,,0,12,12,32,,,,,,down,0.567016782,3713.403587,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,7,0,7,0,,,,,0,13,13,21,,,,,,up,0.884001869,3715.28831,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,7,0,7,0,,,,,0,14,14,15,,,,,,up,0.683876115,3717.456623,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,7,0,7,0,,,,,0,15,15,12,,,,,,up,0.667172481,3719.424826,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,7,0,7,0,,,,,0,16,16,7,,,,,,up,0.683850155,3721.376334,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,L,i,,,,,5,19,119,15,7,0,7,0,,,,,0,17,17,2,,,,,,up,0.616869294,3723.361465,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,7,0,7,0,,,,,0,18,18,28,,,,,,down,0.650319125,3725.279495,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,7,0,7,0,,,,,0,19,19,19,,,,,,up,0.583771732,3727.230849,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,7,0,7,0,,,,,0,20,20,3,,,,,,up,0.483730136,3729.082241,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,R,c ,,,,,5,19,119,15,7,0,7,0,,,,,0,21,21,1,,,,,,up,0.567132092,3730.833598,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,7,0,7,0,,,,,0,22,22,30,,,,,,down,0.600460877,3732.685045,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,7,0,7,0,,,,,0,23,23,16,,,,,,up,0.617133118,3734.569834,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,7,0,7,0,,,,,0,24,24,6,,,,,,up,0.683597802,3736.488245,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,7,0,7,0,,,,,0,25,25,4,,,,,,up,0.700557714,3738.43946,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,R,y,,,,,5,19,119,15,7,0,7,0,,,,,0,26,26,33,,,,,,down,0.683856796,3740.424345,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,7,0,7,0,,,,,0,27,27,22,,,,,,up,2.068255307,3742.392529,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,7,0,7,0,,,,,0,28,28,31,,,,,,down,0.583817313,3745.745084,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,7,0,7,0,,,,,0,29,29,0,,,,,,up,0.633828904,3747.613217,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,7,0,7,0,,,,,0,30,30,29,,,,,,down,0.733894951,3749.531361,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,7,0,7,0,,,,,0,31,31,11,,,,,,up,0.85065618,3751.549583,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
